institution,region,institution_size,avg_salary,regional_salary,age,gender,tenure_years,performance_grade,workload_level,flexible_work,quarter,overtime_hours,vacation_usage_rate,commute_time,burnout_risk_score,burnout_risk_level,quit_probability,expected_total_tenure
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,30,M,5,B,low,N,2024Q2,4,0.86,58,15,low,0.27,11
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,34,M,3,C,low,N,2024Q4,4,0.85,60,15,low,0.37,9
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,49,M,2,B,low,N,2024Q4,5,0.79,59,15,low,0.39,8
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,26,M,4,C,low,N,2024Q4,4,0.75,47,10,low,0.37,10
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,39,F,5,B,medium,Y,2024Q1,13,0.57,53,30,low,0.24,12
(재)우체국시설관리단,서울특별시,2279.0,68208.0,67466.14,53,F,10,C,high,Y,2024Q4,19,0.56,47,52,medium,0.38,14
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,34,M,2,C,high,N,2024Q2,29,0.4,82,95,high,0.76,3
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,37,M,9,A,low,N,2024Q3,3,0.85,66,15,low,0.22,17
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,31,F,9,B,low,Y,2024Q4,0,1.0,96,10,low,0.19,18
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,27,M,2,A,medium,N,2024Q1,8,0.75,66,30,low,0.39,10
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,31,F,3,A,medium,N,2024Q2,15,0.68,83,47,medium,0.31,10
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,36,M,2,B,high,Y,2024Q2,24,0.67,45,42,medium,0.46,6
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,38,M,5,A,low,N,2024Q1,5,0.79,74,20,low,0.24,13
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,22,M,0,B,medium,N,2024Q4,17,0.68,43,37,medium,0.46,5
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,43,M,4,C,low,N,2024Q4,0,0.79,73,20,low,0.39,10
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,30,M,7,B,medium,Y,2024Q4,10,0.71,37,15,low,0.22,14
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,48,F,10,B,medium,N,2024Q4,12,0.62,44,25,low,0.24,16
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,30,F,2,C,medium,Y,2024Q2,7,0.65,52,20,low,0.44,9
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,53,F,1,A,medium,N,2024Q1,11,0.58,60,40,medium,0.41,8
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,27,M,3,B,low,N,2024Q1,2,0.82,65,15,low,0.27,9
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,41,M,19,C,medium,Y,2024Q1,10,0.76,82,25,low,0.26,26
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,31,F,9,B,medium,N,2024Q3,5,0.7,57,30,low,0.32,15
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,45,F,2,B,medium,Y,2024Q1,2,0.89,71,25,low,0.36,9
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,45,F,12,A,medium,Y,2024Q3,10,0.83,60,20,low,0.09,23
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,48,F,5,B,medium,N,2024Q1,8,0.49,66,40,medium,0.34,10
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,36,F,1,C,high,N,2024Q1,34,0.5,57,85,high,0.71,2
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,55,F,3,C,high,N,2024Q1,21,0.61,75,62,medium,0.56,6
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,31,F,7,A,high,Y,2024Q2,19,0.49,86,62,medium,0.33,13
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,35,M,2,B,high,N,2024Q3,22,0.6,88,72,high,0.6,3
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,39,F,0,B,high,N,2024Q2,27,0.15,75,100,high,0.66,1
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,35,M,0,C,medium,N,2024Q2,4,0.54,18,35,medium,0.56,5
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,44,F,4,B,low,Y,2024Q1,1,0.76,96,10,low,0.19,13
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,36,M,7,B,medium,N,2024Q4,17,0.57,47,47,medium,0.36,12
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,41,M,14,B,low,N,2024Q3,5,0.82,65,15,low,0.19,22
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,34,F,5,B,high,N,2024Q3,26,0.53,56,80,high,0.49,6
(재)일제강제동원피해자지원재단,서울특별시,52.0,54225.0,53890.54,48,F,6,B,medium,N,2024Q1,10,0.61,75,35,medium,0.34,11
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,32,M,10,B,low,Y,2024Q1,2,0.84,31,0,low,0.2,19
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,51,M,11,B,high,N,2024Q2,20,0.32,28,72,high,0.52,12
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,33,M,3,C,medium,N,2024Q4,17,0.52,13,47,medium,0.57,8
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,36,F,14,A,medium,N,2024Q2,7,0.81,25,25,low,0.3,22
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,44,F,3,B,medium,Y,2024Q2,6,0.82,22,15,low,0.33,10
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,39,M,3,A,medium,Y,2024Q4,16,0.73,15,27,low,0.3,12
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,34,F,10,B,medium,N,2024Q4,14,0.76,20,25,low,0.35,16
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,30,M,8,B,high,N,2024Q3,26,0.48,30,75,high,0.6,9
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,46,F,1,C,medium,N,2024Q1,19,0.54,29,47,medium,0.69,3
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,25,F,3,B,low,Y,2024Q2,2,0.9,27,0,low,0.28,10
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,54,F,5,B,high,N,2024Q2,19,0.65,37,52,medium,0.55,8
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,56,F,6,B,medium,N,2024Q4,14,0.67,36,25,low,0.43,12
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,46,F,5,C,medium,Y,2024Q3,15,0.74,30,27,low,0.45,12
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,31,M,3,B,medium,N,2024Q4,12,0.74,10,25,low,0.43,9
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,26,F,4,A,medium,Y,2024Q3,10,0.76,38,15,low,0.28,13
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,37,M,2,B,high,N,2024Q1,25,0.48,41,75,high,0.72,3
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,25,M,3,B,medium,N,2024Q2,17,0.67,29,37,medium,0.45,8
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,29,M,1,A,high,N,2024Q4,16,0.41,25,67,high,0.64,2
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,30,M,4,C,low,N,2024Q4,3,0.8,35,10,low,0.48,10
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,44,M,9,B,medium,Y,2024Q1,7,0.83,20,15,low,0.33,16
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,35,F,9,B,medium,N,2024Q2,16,0.63,27,37,medium,0.45,14
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,23,M,1,B,medium,N,2024Q1,12,0.7,34,25,low,0.55,7
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,50,F,0,B,medium,N,2024Q2,8,0.73,32,25,low,0.55,6
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,35,F,4,C,high,N,2024Q1,31,0.36,31,85,high,0.73,5
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,44,M,2,B,medium,N,2024Q1,13,0.72,43,25,low,0.55,8
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,22,F,0,A,medium,Y,2024Q4,14,0.71,43,15,low,0.4,9
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,46,M,1,B,high,Y,2024Q1,19,0.4,23,57,medium,0.59,5
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,22,F,0,C,high,N,2024Q4,24,0.35,10,77,high,0.82,1
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,24,M,2,B,low,N,2024Q1,3,0.87,48,10,low,0.5,8
(재)축산환경관리원,세종특별자치시,48.0,68622.0,69590.93,55,M,10,A,medium,N,2024Q2,9,0.8,47,25,low,0.3,18
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,25,F,2,C,low,N,2024Q3,5,0.73,40,10,low,0.49,8
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,24,F,2,B,low,Y,2024Q1,0,0.8,41,0,low,0.29,9
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,52,M,17,B,medium,N,2024Q4,10,0.59,86,45,medium,0.28,22
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,31,F,4,B,low,Y,2024Q2,2,0.88,85,10,low,0.19,13
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,39,M,8,B,medium,Y,2024Q1,16,0.62,62,32,low,0.24,15
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,47,M,7,B,medium,Y,2024Q4,12,0.76,49,15,low,0.22,14
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,27,F,5,B,medium,Y,2024Q2,7,0.66,53,20,low,0.22,12
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,22,M,0,B,medium,Y,2024Q3,14,0.65,51,20,low,0.34,7
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,30,F,8,C,medium,Y,2024Q1,14,0.77,52,20,low,0.32,15
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,31,M,6,B,low,N,2024Q4,7,0.86,57,15,low,0.27,12
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,24,F,2,B,medium,Y,2024Q3,5,0.57,83,35,medium,0.38,8
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,34,M,4,A,low,N,2024Q1,3,0.8,37,10,low,0.22,12
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,38,M,6,A,medium,Y,2024Q2,8,0.72,42,15,low,0.17,17
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,46,F,0,C,medium,Y,2024Q4,13,0.64,56,20,low,0.44,7
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,30,F,5,B,medium,N,2024Q4,7,0.66,82,35,medium,0.34,10
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,39,M,1,B,medium,Y,2024Q4,13,0.62,42,15,low,0.34,8
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,29,M,4,B,medium,Y,2024Q4,7,0.73,58,20,low,0.22,11
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,31,F,6,A,low,N,2024Q2,4,0.79,49,10,low,0.22,14
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,25,M,3,A,low,N,2024Q3,3,0.85,42,10,low,0.22,11
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,30,M,4,C,low,N,2024Q2,5,0.76,59,15,low,0.37,10
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,32,M,3,B,medium,Y,2024Q2,9,0.81,45,15,low,0.22,10
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,27,M,4,B,low,N,2024Q2,1,0.76,37,10,low,0.27,10
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,48,M,3,A,low,N,2024Q3,4,0.58,53,25,low,0.24,11
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,44,F,2,B,medium,N,2024Q2,14,0.49,54,40,medium,0.46,7
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,57,F,7,B,low,N,2024Q1,2,0.77,48,10,low,0.27,13
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,42,M,9,B,high,Y,2024Q3,30,0.66,73,65,high,0.39,11
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,39,M,3,B,medium,Y,2024Q1,15,0.75,71,37,medium,0.26,9
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,39,M,5,B,low,N,2024Q2,1,0.84,75,20,low,0.29,11
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,54,F,1,B,low,Y,2024Q3,3,0.87,63,5,low,0.29,8
(재)한국보건의료정보원,서울특별시,119.0,60513.0,59343.69,43,F,1,C,medium,N,2024Q2,13,0.69,47,25,low,0.54,7
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,25,M,3,B,medium,Y,2024Q1,6,0.78,54,20,low,0.22,10
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,28,M,6,A,low,N,2024Q4,7,0.84,51,15,low,0.22,14
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,36,M,1,C,medium,Y,2024Q1,11,0.82,77,25,low,0.46,8
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,32,M,5,B,low,N,2024Q2,3,0.93,70,20,low,0.29,11
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,43,M,10,B,medium,N,2024Q3,8,0.57,73,45,medium,0.28,15
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,46,F,3,A,low,Y,2024Q4,0,0.9,43,0,low,0.12,14
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,46,F,5,A,medium,N,2024Q2,12,0.66,44,25,low,0.27,13
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,40,F,11,B,medium,N,2024Q2,4,0.77,57,30,low,0.24,17
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,27,M,5,C,medium,Y,2024Q2,1,0.6,52,30,low,0.34,12
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,49,F,6,A,low,Y,2024Q3,0,0.84,45,0,low,0.12,17
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,23,F,1,B,high,N,2024Q1,30,0.45,58,85,high,0.61,2
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,33,F,5,B,medium,N,2024Q1,16,0.56,39,47,medium,0.36,10
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,26,M,2,C,low,N,2024Q1,4,0.62,70,20,low,0.51,8
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,40,M,5,B,medium,N,2024Q1,13,0.53,77,45,medium,0.36,10
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,25,M,1,C,medium,Y,2024Q2,13,0.86,66,20,low,0.44,8
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,48,M,10,C,low,N,2024Q1,3,0.82,66,15,low,0.29,16
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,44,M,7,B,low,N,2024Q1,2,0.78,51,15,low,0.27,13
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,32,F,4,A,medium,Y,2024Q1,12,1.0,69,20,low,0.17,15
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,50,F,7,C,high,Y,2024Q1,22,0.52,64,57,medium,0.46,11
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,26,M,4,B,low,Y,2024Q2,0,0.99,67,5,low,0.17,13
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,26,M,4,A,medium,N,2024Q3,15,0.64,77,47,medium,0.31,11
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,54,F,3,B,medium,N,2024Q3,11,0.68,67,30,low,0.32,9
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,30,F,3,C,low,N,2024Q1,6,0.64,67,15,low,0.37,9
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,52,M,0,A,high,N,2024Q4,34,0.25,42,90,high,0.59,3
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,36,M,6,A,high,Y,2024Q2,23,0.51,43,52,medium,0.31,12
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,33,M,5,B,medium,Y,2024Q1,1,0.71,69,20,low,0.22,12
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,24,M,2,B,medium,Y,2024Q2,4,0.8,34,15,low,0.34,9
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,46,M,9,C,medium,Y,2024Q2,7,0.66,36,15,low,0.32,16
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,46,F,15,B,medium,Y,2024Q2,2,0.87,44,15,low,0.14,24
(재)한국우편사업진흥원,서울특별시,504.0,60845.0,57101.41,38,F,2,B,medium,N,2024Q4,14,0.64,55,30,low,0.44,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,26,M,4,B,high,Y,2024Q3,23,0.57,26,52,medium,0.36,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,48,M,1,A,low,N,2024Q2,7,0.88,37,10,low,0.34,9
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,45,M,2,A,medium,N,2024Q2,15,0.68,43,37,medium,0.41,9
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,38,F,7,C,low,N,2024Q2,5,0.83,48,10,low,0.37,13
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,35,F,7,B,medium,N,2024Q3,7,0.68,56,30,low,0.32,13
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,42,F,3,B,medium,N,2024Q4,15,0.61,57,42,medium,0.34,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,43,F,9,B,high,N,2024Q1,27,0.52,62,80,high,0.49,10
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,30,M,1,C,medium,Y,2024Q4,17,0.83,56,32,low,0.46,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,27,M,4,B,medium,N,2024Q4,11,0.69,29,25,low,0.32,10
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,28,F,5,B,low,N,2024Q1,4,0.78,26,10,low,0.27,11
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,34,F,12,C,medium,Y,2024Q2,14,0.83,58,20,low,0.24,19
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,39,M,0,C,high,N,2024Q1,27,0.43,30,80,high,0.71,1
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,49,M,1,C,medium,Y,2024Q1,9,0.69,46,15,low,0.44,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,46,F,16,B,low,N,2024Q2,0,0.86,49,10,low,0.19,24
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,31,M,6,B,low,N,2024Q1,2,0.9,32,10,low,0.27,12
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,36,M,2,B,medium,Y,2024Q4,9,0.81,32,15,low,0.34,9
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,38,F,2,B,medium,Y,2024Q1,8,0.59,35,25,low,0.36,9
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,30,F,0,A,high,N,2024Q3,34,0.38,33,90,high,0.59,3
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,35,F,8,B,low,N,2024Q4,2,0.78,55,15,low,0.27,14
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,48,F,10,C,medium,N,2024Q2,18,0.62,35,37,medium,0.36,15
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,36,F,14,C,low,Y,2024Q2,0,0.99,39,0,low,0.19,23
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,23,F,1,B,high,N,2024Q3,29,0.53,17,80,high,0.61,2
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,38,F,3,B,medium,Y,2024Q3,8,0.58,38,25,low,0.24,10
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,51,M,4,C,medium,Y,2024Q3,16,0.76,33,27,low,0.34,11
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,30,M,8,B,high,N,2024Q3,22,0.27,48,72,high,0.49,9
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,39,M,6,C,low,N,2024Q3,2,0.68,58,15,low,0.37,12
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,49,M,2,C,medium,N,2024Q4,10,0.79,43,25,low,0.54,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,49,F,3,B,medium,N,2024Q1,12,0.59,39,35,medium,0.34,8
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,32,F,5,C,medium,N,2024Q4,19,0.67,32,37,medium,0.44,10
(재)한국통계정보원,대전광역시,170.0,57779.0,51661.95,33,M,4,B,medium,Y,2024Q1,10,0.78,54,20,low,0.22,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,35,M,7,A,high,N,2024Q2,26,0.27,43,85,high,0.47,10
(주)강원랜드,강원도,3689.0,81514.0,76106.22,32,M,2,B,medium,Y,2024Q1,8,0.73,22,15,low,0.34,9
(주)강원랜드,강원도,3689.0,81514.0,76106.22,59,F,15,B,low,N,2024Q1,4,0.67,50,15,low,0.19,23
(주)강원랜드,강원도,3689.0,81514.0,76106.22,23,F,1,B,low,Y,2024Q3,0,0.78,14,0,low,0.29,8
(주)강원랜드,강원도,3689.0,81514.0,76106.22,25,M,3,A,low,N,2024Q3,1,0.78,35,10,low,0.22,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,56,M,4,C,high,Y,2024Q4,18,0.55,24,52,medium,0.46,8
(주)강원랜드,강원도,3689.0,81514.0,76106.22,30,M,2,A,high,Y,2024Q1,33,0.49,41,65,high,0.46,6
(주)강원랜드,강원도,3689.0,81514.0,76106.22,30,M,4,C,medium,N,2024Q2,15,0.68,31,37,medium,0.44,9
(주)강원랜드,강원도,3689.0,81514.0,76106.22,37,M,10,B,medium,Y,2024Q2,6,0.72,19,15,low,0.14,19
(주)강원랜드,강원도,3689.0,81514.0,76106.22,39,M,3,A,high,Y,2024Q3,22,0.43,24,52,medium,0.31,9
(주)강원랜드,강원도,3689.0,81514.0,76106.22,44,M,12,B,medium,N,2024Q2,8,0.85,39,25,low,0.24,18
(주)강원랜드,강원도,3689.0,81514.0,76106.22,27,M,1,B,low,Y,2024Q2,3,0.85,26,0,low,0.29,8
(주)강원랜드,강원도,3689.0,81514.0,76106.22,25,M,3,A,medium,N,2024Q3,10,0.71,27,25,low,0.27,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,39,M,1,B,medium,N,2024Q4,14,0.76,14,25,low,0.44,7
(주)강원랜드,강원도,3689.0,81514.0,76106.22,33,F,3,B,medium,Y,2024Q3,12,0.78,17,15,low,0.22,10
(주)강원랜드,강원도,3689.0,81514.0,76106.22,38,M,9,B,high,Y,2024Q2,31,0.33,47,75,high,0.42,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,27,F,5,B,medium,N,2024Q1,16,0.79,31,37,medium,0.34,10
(주)강원랜드,강원도,3689.0,81514.0,76106.22,31,F,5,B,medium,N,2024Q2,11,0.71,46,25,low,0.32,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,41,F,4,A,medium,N,2024Q4,15,0.61,30,37,medium,0.29,11
(주)강원랜드,강원도,3689.0,81514.0,76106.22,31,F,7,B,low,N,2024Q3,6,0.78,29,10,low,0.27,13
(주)강원랜드,강원도,3689.0,81514.0,76106.22,36,F,4,B,high,Y,2024Q1,16,0.63,25,42,medium,0.34,8
